time_sec	dynamic_density
0.0666667	0.216103
0.133333	0.187549
0.2	0.168318
0.266667	0.160062
0.333333	0.16181
0.4	0.184829
0.466667	0.133838
0.533333	0.144425
0.6	0.17803
0.666667	0.167444
0.733333	0.163753
0.8	0.153846
0.866667	0.214064
0.933333	0.176671
1	0.20202
1.06667	0.182304
1.13333	0.175505
1.2	0.180556
1.26667	0.248932
1.33333	0.189103
1.4	0.173077
1.46667	0.17026
1.53333	0.179293
1.6	0.186383
1.66667	0.195221
1.73333	0.192988
1.8	0.196484
1.86667	0.201243
1.93333	0.208722
2	0.205128
2.06667	0.208625
2.13333	0.214064
2.2	0.223582
2.26667	0.219794
2.33333	0.219406
2.4	0.218531
2.46667	0.216395
2.53333	0.206099
2.6	0.218531
2.66667	0.22028
2.73333	0.200466
2.8	0.208722
2.86667	0.176379
2.93333	0.353341
3	0.194444
3.06667	0.198427
3.13333	0.131896
3.2	0.198427
3.26667	0.151321
3.33333	0.171814
3.4	0.228827
3.46667	0.144716
3.53333	0.200175
3.6	0.169386
3.66667	0.18852
3.73333	0.189977
3.8	0.153069
3.86667	0.131313
3.93333	0.0940171
4	0.120629
4.06667	0.169969
4.13333	0.112956
4.2	0.13549
4.26667	0.0951826
4.33333	0.121503
4.4	0.0842075
4.46667	0.0679876
4.53333	0.0485625
4.6	0.271465
4.66667	0.118298
4.73333	0.239802
4.8	0.0390443
4.86667	0.0764375
4.93333	0.0211733
5	0.038073
5.06667	0.0661422
5.13333	0.103147
5.2	0.219017
5.26667	0.115579
5.33333	0.15744
5.4	0.0999417
5.46667	0.100913
5.53333	0.124029
5.6	0.159479
5.66667	0.125583
5.73333	0.171134
5.8	0.149184
5.86667	0.155109
5.93333	0.174242
6	0.194153
6.06667	0.171232
6.13333	0.15404
6.2	0.218629
6.26667	0.243978
6.33333	0.183081
6.4	0.292152
6.46667	0.239608
6.53333	0.250194
6.6	0.263015
6.66667	0.260392
6.73333	0.217754
6.8	0.274767
6.86667	0.267677
6.93333	0.238636
7	0.260392
7.06667	0.260684
7.13333	0.213967
7.2	0.275932
7.26667	0.311674
7.33333	0.292929
7.4	0.297786
7.46667	0.326535
7.53333	0.34965
7.6	0.319542
7.66667	0.319153
7.73333	0.317793
7.8	0.308761
7.86667	0.339258
7.93333	0.392677
8	0.335761
8.06667	0.344308
8.13333	0.35033
8.2	0.337995
8.26667	0.282634
8.33333	0.352953
8.4	0.342949
8.46667	0.319444
8.53333	0.309052
8.6	0.346931
8.66667	0.36587
8.73333	0.312257
8.8	0.344308
8.86667	0.327409
8.93333	0.332071
9	0.305361
9.06667	0.354312
9.13333	0.314588
9.2	0.329545
9.26667	0.297106
9.33333	0.302739
9.4	0.334596
9.46667	0.315268
9.53333	0.256507
9.6	0.374903
9.66667	0.337704
9.73333	0.355381
9.8	0.277681
9.86667	0.263209
9.93333	0.315657
10	0.32197
10.0667	0.335276
10.1333	0.31352
10.2	0.224456
10.2667	0.27467
10.3333	0.333042
10.4	0.375583
10.4667	0.278846
10.5333	0.250777
10.6	0.253399
10.6667	0.332265
10.7333	0.200078
10.8	0.22873
10.8667	0.309246
10.9333	0.324786
11	0.308081
11.0667	0.318085
11.1333	0.150641
11.2	0.263015
11.2667	0.391511
11.3333	0.216589
11.4	0.288364
11.4667	0.327117
11.5333	0.104409
11.6	0.105478
11.6667	0.253108
11.7333	0.301768
11.8	0.311966
11.8667	0.225233
11.9333	0.25204
12	0.233197
12.0667	0.172786
12.1333	0.228827
12.2	0.286228
12.2667	0.203768
12.3333	0.155303
12.4	0.311189
12.4667	0.175894
12.5333	0.142483
12.6	0.17162
12.6667	0.120144
12.7333	0.100913
12.8	0.183761
12.8667	0.163559
12.9333	0.369075
13	0.207168
13.0667	0.127914
13.1333	0.292638
13.2	0.124223
13.2667	0.357906
13.3333	0.227467
13.4	0.145299
13.4667	0.161422
13.5333	0.286228
13.6	0.185606
13.6667	0.288267
13.7333	0.259713
13.8	0.333236
13.8667	0.228147
13.9333	0.269037
14	0.130439
14.0667	0.183178
14.1333	0.24427
14.2	0.141803
14.2667	0.225622
14.3333	0.230769
14.4	0.180264
14.4667	0.105089
14.5333	0.21047
14.6	0.410354
14.6667	0.338772
14.7333	0.350622
14.8	0.225039
14.8667	0.0934343
14.9333	0.177448
15	0.214841
15.0667	0.229118
15.1333	0.301379
15.2	0.255439
15.2667	0.190851
15.3333	0.202409
15.4	0.119658
15.4667	0.222805
15.5333	0.142288
15.6	0.185995
15.6667	0.0637141
15.7333	0.0995532
15.8	0.122086
15.8667	0.116356
15.9333	0.145299
16	0.076049
16.0667	0.130342
16.1333	0.0221445
16.2	0.0480769
16.2667	0.100427
16.3333	0.089258
16.4	0.0439005
16.4667	0.0115579
16.5333	0.034188
16.6	0.083819
16.6667	0.0480769
16.7333	0.0805167
16.8	0.095474
16.8667	0.0385587
16.9333	0.167152
17	0.0266123
17.0667	0.03885
17.1333	0.0492424
17.2	0.0459402
17.2667	0.145882
17.3333	0.0583722
17.4	0.0979992
17.4667	0.187646
17.5333	0.176282
17.6	0.0983877
17.6667	0.0579837
17.7333	0.0886752
17.8	0.0944056
17.8667	0.0659479
17.9333	0.419872
18	0.133256
18.0667	0.0795455
18.1333	0.192308
18.2	0.159091
18.2667	0.102953
18.3333	0.0827506
18.4	0.0734266
18.4667	0.0581779
18.5333	0.0870241
18.6	0.105478
18.6667	0.0482712
18.7333	0.0916861
18.8	0.0982906
18.8667	0.0726496
18.9333	0.145396
19	0.0933372
19.0667	0.120629
19.1333	0.165307
19.2	0.093143
19.2667	0.0839161
19.3333	0.0945998
19.4	0.0812937
19.4667	0.101399
19.5333	0.120338
19.6	0.229895
19.6667	0.113831
19.7333	0.228147
19.8	0.108392
19.8667	0.119852
19.9333	0.135198
20	0.0707071
20.0667	0.0947941
20.1333	0.0880925
20.2	0.103827
20.2667	0.0935315
20.3333	0.10169
20.4	0.0801282
20.4667	0.0502137
20.5333	0.144231
20.6	0.0645882
20.6667	0.153263
20.7333	0.156954
20.8	0.132479
20.8667	0.131605
20.9333	0.155497
21	0.121018
21.0667	0.18716
21.1333	0.298465
21.2	0.200272
21.2667	0.571581
21.3333	0.319347
21.4	0.276904
21.4667	0.233197
21.5333	0.183955
21.6	0.294969
21.6667	0.281663
21.7333	0.269134
21.8	0.28176
21.8667	0.20406
21.9333	0.124029
22	0.254371
22.0667	0.258256
22.1333	0.181333
22.2	0.172009
22.2667	0.24728
22.3333	0.246115
22.4	0.203283
22.4667	0.17735
22.5333	0.109751
22.6	0.195513
22.6667	0.0901321
22.7333	0.0572067
22.8	0.0236014
22.8667	0.0649767
22.9333	0.536519
23	0.0363248
23.0667	0.0608003
23.1333	0.0487568
23.2	0.0818765
23.2667	0.0568182
23.3333	0.0969308
23.4	0.0673077
23.4667	0.0747863
23.5333	0.136946
23.6	0.106546
23.6667	0.130828
23.7333	0.108197
23.8	0.0765346
23.8667	0.0699301
23.9333	0.119755
24	0.0745921
24.0667	0.0689588
24.1333	0.0879953
24.2	0.0631313
24.2667	0.094697
24.3333	0.0858586
24.4	0.0660451
24.4667	0.0626457
24.5333	0.106449
24.6	0.239413
24.6667	0.124806
24.7333	0.128205
24.8	0.0461344
24.8667	0.0828477
24.9333	0.141123
25	0.0801282
25.0667	0.0893551
25.1333	0.115093
25.2	0.103632
25.2667	0.0943085
25.3333	0.117133
25.4	0.0729409
25.4667	0.0636169
25.5333	0.105866
25.6	0.0782828
25.6667	0.0648796
25.7333	0.111791
25.8	0.0899378
25.8667	0.10305
25.9333	0.0938228
26	0.0868298
26.0667	0.0872183
26.1333	0.132187
26.2	0.100719
26.2667	0.197164
26.3333	0.16385
26.4	0.122863
26.4667	0.108683
26.5333	0.152486
26.6	0.148601
26.6667	0.172106
26.7333	0.13549
26.8	0.133353
26.8667	0.179293
26.9333	0.165016
27	0.147533
27.0667	0.195124
27.1333	0.18988
27.2	0.185023
27.2667	0.197164
27.3333	0.20066
27.4	0.18007
27.4667	0.191628
27.5333	0.215229
27.6	0.221251
27.6667	0.241841
27.7333	0.272436
