time_sec	queue_density
92.4667	0.812418
92.8667	0.817528
93.2667	0.821227
93.6667	0.824107
94.0667	0.833881
94.4667	0.833885
94.8667	0.834386
95.2667	0.834653
95.6667	0.83374
96.0667	0.836741
96.4667	0.836557
96.8667	0.834406
97.2667	0.833955
97.6667	0.842651
98.0667	0.845092
98.4667	0.84637
98.8667	0.844493
99.2667	0.849266
99.6667	0.850077
100.067	0.854454
100.467	0.85523
100.867	0.860563
101.267	0.854995
101.667	0.838328
102.067	0.840648
102.467	0.832975
102.867	0.826909
103.267	0.829264
103.667	0.791174
104.067	0.785986
104.467	0.798875
104.867	0.804278
105.267	0.810043
105.667	0.81386
106.067	0.800818
106.467	0.80563
106.867	0.806516
107.267	0.804008
107.667	0.796014
108.067	0.786025
108.467	0.784128
108.867	0.809146
109.267	0.814424
109.667	0.811442
110.067	0.803992
110.467	0.805137
110.867	0.8096
111.267	0.821521
111.667	0.827097
112.067	0.815369
112.467	0.772697
112.867	0.77075
113.267	0.778387
113.667	0.774688
114.067	0.752418
114.467	0.742119
114.867	0.727522
115.267	0.713959
115.667	0.602197
116.067	0.534132
116.467	0.504424
116.867	0.452015
117.267	0.436438
117.667	0.425712
118.067	0.431132
118.467	0.44446
118.867	0.429392
119.267	0.401075
119.667	0.379224
120.067	0.365709
120.467	0.364388
120.867	0.357667
121.267	0.349003
121.667	0.342698
122.067	0.324045
122.467	0.285382
122.867	0.265119
123.267	0.237452
123.667	0.208849
124.067	0.189495
124.467	0.165645
124.867	0.178996
125.267	0.211346
125.667	0.25413
126.067	0.287808
126.467	0.314044
126.867	0.3538
127.267	0.3972
127.667	0.395534
128.067	0.373726
128.467	0.351597
128.867	0.313589
129.267	0.284955
129.667	0.276001
130.067	0.226789
130.467	0.176825
130.867	0.123299
131.267	0.0750125
131.667	0.0350022
132.067	0.0143269
132.467	0.0126536
132.867	0.0121246
133.267	0.0116308
133.667	0.064718
134.067	0.140416
134.467	0.218419
134.867	0.258704
135.267	0.312904
135.667	0.333359
136.067	0.29666
136.467	0.250016
136.867	0.219575
137.267	0.172507
137.667	0.107844
138.067	0.079284
138.467	0.0529814
138.867	0.0179909
139.267	0.0167134
139.667	0.0175873
140.067	0.0330467
140.467	0.0712349
140.867	0.124628
141.267	0.182355
141.667	0.249616
142.067	0.315537
142.467	0.3368
142.867	0.344732
143.267	0.337752
143.667	0.296457
144.067	0.301347
144.467	0.301206
144.867	0.2824
145.267	0.221299
145.667	0.154547
146.067	0.1007
146.467	0.0514296
146.867	0.0208164
147.267	0.0121167
147.667	0.00178303
148.067	0.0019241
148.467	0.00274704
148.867	0.00345241
149.267	0.00464371
149.667	0.00578406
150.067	0.0073398
150.467	0.00883676
150.867	0.0106276
151.267	0.0314087
151.667	0.0558773
152.067	0.0676767
152.467	0.0761725
152.867	0.0804478
153.267	0.088395
153.667	0.0997868
154.067	0.106037
154.467	0.0842686
154.867	0.0654469
155.267	0.0542079
155.667	0.0407118
156.067	0.0283207
156.467	0.0207928
156.867	0.0177401
157.267	0.0126027
157.667	0.0136372
158.067	0.01495
158.467	0.015338
158.867	0.0163568
159.267	0.0575937
159.667	0.0687073
160.067	0.0706706
160.467	0.0796327
160.867	0.0845978
161.267	0.0607013
161.667	0.0275723
162.067	0.00398144
162.467	0.0283325
162.867	0.0384585
163.267	0.046923
163.667	0.0518606
164.067	0.0595022
164.467	0.0419031
164.867	0.019433
165.267	0.0115956
165.667	0.011576
166.067	0.0147384
166.467	0.0169642
166.867	0.0191783
167.267	0.0295395
167.667	0.0527463
168.067	0.0552895
168.467	0.0644476
168.867	0.0718971
169.267	0.0812237
169.667	0.0864788
170.067	0.0825522
170.467	0.0642634
170.867	0.0296218
171.267	0.004871
171.667	0.000184181
172.067	0.000129318
172.467	8.62123e-05
172.867	3.91874e-05
173.267	0
173.667	0
174.067	0.000305662
174.467	0.000242962
174.867	0.000199856
175.267	0.0223133
175.667	0.0313774
176.067	0.0678256
176.467	0.116155
176.867	0.149904
177.267	0.17101
177.667	0.180811
178.067	0.171621
178.467	0.179153
178.867	0.158364
179.267	0.141459
179.667	0.118115
180.067	0.0908913
180.467	0.0615556
180.867	0.052084
181.267	0.0535653
181.667	0.0538043
182.067	0.0720029
182.467	0.0868471
182.867	0.0928977
183.267	0.101676
183.667	0.105924
184.067	0.109976
184.467	0.114008
184.867	0.117018
185.267	0.11978
185.667	0.125995
186.067	0.129616
186.467	0.129299
186.867	0.129514
187.267	0.131388
187.667	0.131207
188.067	0.13203
188.467	0.132152
188.867	0.132724
189.267	0.134534
189.667	0.13328
190.067	0.139636
190.467	0.140742
190.867	0.132453
191.267	0.135353
191.667	0.1364
192.067	0.139182
192.467	0.143312
192.867	0.144061
193.267	0.14274
193.667	0.142215
194.067	0.144159
194.467	0.144147
194.867	0.14459
195.267	0.144566
195.667	0.149802
196.067	0.154798
196.467	0.173914
196.867	0.195482
197.267	0.219336
197.667	0.253061
198.067	0.284622
198.467	0.317516
198.867	0.343654
199.267	0.375964
199.667	0.414093
200.067	0.473066
200.467	0.527945
200.867	0.578649
201.267	0.653133
201.667	0.693919
202.067	0.746434
202.467	0.81297
202.867	0.739584
203.267	0.718192
203.667	0.706012
204.067	0.731978
204.467	0.73601
204.867	0.736453
205.267	0.751803
205.667	0.764025
206.067	0.777964
206.467	0.767348
206.867	0.767007
207.267	0.763194
207.667	0.763743
208.067	0.759197
208.467	0.759417
208.867	0.761462
209.267	0.75674
209.667	0.755545
210.067	0.751227
210.467	0.749134
210.867	0.760616
211.267	0.760972
211.667	0.759393
212.067	0.760055
212.467	0.756168
212.867	0.749879
213.267	0.74719
213.667	0.743742
214.067	0.725735
214.467	0.721793
214.867	0.721131
215.267	0.716557
215.667	0.715668
216.067	0.719395
216.467	0.719402
216.867	0.71026
217.267	0.708124
217.667	0.714747
218.067	0.709649
218.467	0.718744
218.867	0.728141
219.267	0.754056
219.667	0.75395
220.067	0.751638
220.467	0.750756
220.867	0.756043
221.267	0.75783
221.667	0.758907
222.067	0.756552
222.467	0.75205
222.867	0.748413
223.267	0.744439
223.667	0.74458
224.067	0.737613
224.467	0.735285
224.867	0.734611
225.267	0.738996
225.667	0.737875
226.067	0.736653
226.467	0.739282
226.867	0.742597
227.267	0.739952
227.667	0.728463
228.067	0.728278
228.467	0.730912
228.867	0.747868
229.267	0.79706
229.667	0.803295
230.067	0.810842
230.467	0.811113
230.867	0.813217
231.267	0.812641
231.667	0.812817
232.067	0.813401
232.467	0.812339
232.867	0.812038
233.267	0.81368
233.667	0.818766
234.067	0.816164
234.467	0.8146
234.867	0.815635
235.267	0.818045
235.667	0.817763
236.067	0.815353
236.467	0.816043
236.867	0.816219
237.267	0.816387
237.667	0.816905
238.067	0.807547
238.467	0.808276
238.867	0.810035
239.267	0.813687
239.667	0.807833
240.067	0.809408
240.467	0.810372
240.867	0.812092
241.267	0.811422
241.667	0.802554
242.067	0.804051
242.467	0.814675
242.867	0.812919
243.267	0.803726
243.667	0.802409
244.067	0.805967
244.467	0.807939
244.867	0.80509
245.267	0.807257
245.667	0.809702
246.067	0.810646
246.467	0.810255
246.867	0.809812
247.267	0.810004
247.667	0.810748
248.067	0.808938
248.467	0.807237
248.867	0.808507
249.267	0.812958
249.667	0.804831
250.067	0.80712
250.467	0.808746
250.867	0.808738
251.267	0.803393
251.667	0.794697
252.067	0.795696
252.467	0.799149
252.867	0.800395
253.267	0.798126
253.667	0.794979
254.067	0.811787
254.467	0.82129
254.867	0.831318
255.267	0.83198
255.667	0.832631
256.067	0.832399
256.467	0.829993
256.867	0.829797
257.267	0.828849
257.667	0.829233
258.067	0.828398
258.467	0.829198
258.867	0.828986
259.267	0.828539
259.667	0.828422
260.067	0.829343
260.467	0.828289
260.867	0.827336
261.267	0.827289
261.667	0.828559
262.067	0.828257
262.467	0.829092
262.867	0.829578
263.267	0.828775
263.667	0.829014
264.067	0.830158
264.467	0.830283
264.867	0.830452
265.267	0.829856
265.667	0.827861
266.067	0.828931
266.467	0.830252
266.867	0.829641
267.267	0.829946
267.667	0.830068
268.067	0.829405
268.467	0.82968
268.867	0.829621
269.267	0.829609
269.667	0.825373
270.067	0.827513
270.467	0.825299
270.867	0.82852
271.267	0.830095
271.667	0.829253
272.067	0.829641
272.467	0.829797
272.867	0.82966
273.267	0.831333
273.667	0.831032
274.067	0.831678
274.467	0.8318
274.867	0.830942
275.267	0.82946
275.667	0.829002
276.067	0.826858
276.467	0.825796
276.867	0.823594
277.267	0.821125
277.667	0.821019
278.067	0.822211
278.467	0.822653
278.867	0.82341
279.267	0.829942
279.667	0.835938
280.067	0.83644
280.467	0.835166
280.867	0.836784
281.267	0.839241
281.667	0.846812
282.067	0.8553
282.467	0.870756
282.867	0.86737
283.267	0.855955
283.667	0.830514
284.067	0.804937
284.467	0.809851
284.867	0.826466
285.267	0.840934
285.667	0.847714
286.067	0.845073
286.467	0.790633
286.867	0.783842
287.267	0.775954
287.667	0.780163
288.067	0.739133
288.467	0.691885
288.867	0.660155
289.267	0.652294
289.667	0.65345
290.067	0.665684
290.467	0.662138
290.867	0.64312
291.267	0.634577
291.667	0.626446
292.067	0.62078
292.467	0.623726
292.867	0.613781
293.267	0.57328
293.667	0.541876
294.067	0.520801
294.467	0.534842
294.867	0.555932
295.267	0.561838
295.667	0.532714
296.067	0.509675
296.467	0.520656
296.867	0.539117
297.267	0.53499
297.667	0.538553
298.067	0.56192
298.467	0.569205
298.867	0.525989
299.267	0.495584
299.667	0.490219
300.067	0.53597
300.467	0.60039
300.867	0.671805
301.267	0.729611
301.667	0.769445
302.067	0.831216
302.467	0.852969
302.867	0.842804
303.267	0.823112
303.667	0.818406
304.067	0.729458
304.467	0.638257
304.867	0.598404
305.267	0.587768
305.667	0.569511
306.067	0.552162
306.467	0.586781
306.867	0.586005
307.267	0.575013
307.667	0.550998
308.067	0.529618
308.467	0.444236
308.867	0.42661
309.267	0.457819
309.667	0.495834
310.067	0.512031
310.467	0.537902
310.867	0.497559
311.267	0.487985
311.667	0.461201
312.067	0.354372
312.467	0.310309
312.867	0.311097
313.267	0.319393
313.667	0.319107
314.067	0.337208
314.467	0.384809
314.867	0.437394
315.267	0.455201
315.667	0.437045
316.067	0.409234
316.467	0.366594
316.867	0.316297
317.267	0.271843
317.667	0.221781
318.067	0.177362
318.467	0.134856
318.867	0.0873762
319.267	0.0538122
319.667	0.0229717
320.067	0.00528638
320.467	0.000713211
320.867	0.000521193
321.267	0.000799423
321.667	0.000940498
322.067	0.00188491
322.467	0.00141467
322.867	0.00165371
323.267	0.00217882
323.667	0.00205734
324.067	0.00217098
324.467	0.00181046
324.867	0.00127359
325.267	0.00121481
325.667	0.000924823
326.067	0.0010032
326.467	0.00186924
326.867	0.006607
327.267	0.00554894
327.667	0.0018614
328.067	0.0282463
328.467	0.0513708
328.867	0.0849818
329.267	0.101256
329.667	0.11701
330.067	0.114008
330.467	0.09481
330.867	0.0861457
331.267	0.0794015
331.667	0.0893591
332.067	0.0853894
332.467	0.0884617
332.867	0.0956173
333.267	0.107601
333.667	0.0941046
334.067	0.0859341
334.467	0.0532753
334.867	0.0321454
335.267	0.0169054
335.667	0.0139821
336.067	0.0167996
336.467	0.0309502
336.867	0.0671045
337.267	0.107569
337.667	0.152063
338.067	0.191744
338.467	0.22365
338.867	0.234603
339.267	0.206279
339.667	0.179498
340.067	0.164901
340.467	0.127014
340.867	0.081643
341.267	0.0637031
341.667	0.0310599
342.067	0.00220625
342.467	0.000838611
342.867	0.000658348
343.267	0.000619161
343.667	0.00056038
344.067	0.000791586
344.467	0.000744561
344.867	0.00059173
345.267	0.000544705
345.667	0.000834692
346.067	0.000666186
346.467	0.000681861
346.867	0.000650511
347.267	0.000599567
347.667	0.000525111
348.067	0.000846448
348.467	0.000603486
348.867	0.000431062
349.267	0.000458493
349.667	0.000536868
350.067	0.000478086
350.467	0.00373064
350.867	0.0321572
351.267	0.0441838
351.667	0.0507908
352.067	0.0552778
352.467	0.0613244
352.867	0.100868
353.267	0.133927
353.667	0.157835
354.067	0.170207
354.467	0.168408
354.867	0.162734
355.267	0.160919
355.667	0.177492
356.067	0.184514
356.467	0.195522
356.867	0.213419
357.267	0.245564
357.667	0.253115
358.067	0.251144
358.467	0.258535
358.867	0.266541
359.267	0.288745
359.667	0.301265
360.067	0.301022
360.467	0.299455
360.867	0.303503
361.267	0.321031
361.667	0.341456
362.067	0.355677
362.467	0.370811
362.867	0.392681
363.267	0.406899
363.667	0.411613
364.067	0.411574
364.467	0.413263
364.867	0.412926
365.267	0.419219
365.667	0.441368
366.067	0.464112
366.467	0.486896
366.867	0.507975
367.267	0.525166
367.667	0.536523
368.067	0.561704
368.467	0.582086
368.867	0.623001
369.267	0.64805
369.667	0.677445
370.067	0.690521
370.467	0.70089
370.867	0.704915
371.267	0.703289
371.667	0.705326
372.067	0.706028
372.467	0.704445
372.867	0.715993
373.267	0.753209
373.667	0.765346
374.067	0.770761
374.467	0.781671
374.867	0.806242
375.267	0.802672
375.667	0.79601
376.067	0.830726
376.467	0.853909
376.867	0.852209
377.267	0.848611
377.667	0.848854
378.067	0.846946
378.467	0.847847
378.867	0.847988
379.267	0.845872
379.667	0.846656
380.067	0.846033
380.467	0.843854
380.867	0.839473
381.267	0.839269
381.667	0.836683
382.067	0.836393
382.467	0.836365
