time_sec	queue_density
0.0666667	0.0712349
0.333333	0.0709214
0.6	0.0808319
0.866667	0.0884813
1.13333	0.0941595
1.4	0.0978706
1.66667	0.103772
1.93333	0.111872
2.2	0.1146
2.46667	0.116187
2.73333	0.119145
3	0.122339
3.26667	0.123429
3.53333	0.12913
3.8	0.134421
4.06667	0.136513
4.33333	0.131266
4.6	0.127053
4.86667	0.127508
5.13333	0.131368
5.4	0.140017
5.66667	0.156193
5.93333	0.177041
6.2	0.189683
6.46667	0.196756
6.73333	0.19799
7	0.194005
7.26667	0.193041
7.53333	0.199644
7.8	0.206353
8.06667	0.205926
8.33333	0.207881
8.6	0.210252
8.86667	0.214261
9.13333	0.221997
9.4	0.229043
9.66667	0.230967
9.93333	0.227314
10.2	0.22416
10.4667	0.219849
10.7333	0.216459
11	0.213062
11.2667	0.211373
11.5333	0.210009
11.8	0.209288
12.0667	0.209128
12.3333	0.208199
12.6	0.206765
12.8667	0.20629
13.1333	0.208234
13.4	0.208414
13.6667	0.208712
13.9333	0.207689
14.2	0.208226
14.4667	0.207458
14.7333	0.207952
15	0.207227
15.2667	0.206757
15.5333	0.207192
15.8	0.207611
16.0667	0.205706
16.3333	0.206392
16.6	0.206431
16.8667	0.205326
17.1333	0.205409
17.4	0.205538
17.6667	0.20562
17.9333	0.205287
18.2	0.20381
18.4667	0.207791
18.7333	0.212835
19	0.21867
19.2667	0.218815
19.5333	0.215621
19.8	0.212995
20.0667	0.209135
20.3333	0.20736
20.6	0.20669
20.8667	0.206051
21.1333	0.20591
21.4	0.205569
21.6667	0.205871
21.9333	0.206004
22.2	0.205444
22.4667	0.205652
22.7333	0.20803
23	0.212243
23.2667	0.21381
23.5333	0.212987
23.8	0.212435
24.0667	0.213117
24.3333	0.212846
24.6	0.211992
24.8667	0.210852
25.1333	0.209892
25.4	0.20997
25.6667	0.213685
25.9333	0.217913
26.2	0.220363
26.4667	0.222894
26.7333	0.224089
27	0.229384
27.2667	0.241802
27.5333	0.255933
27.8	0.268516
28.0667	0.279833
28.3333	0.296288
28.6	0.307578
28.8667	0.320185
29.1333	0.331435
29.4	0.33432
29.6667	0.340217
29.9333	0.346307
30.2	0.352706
30.4667	0.358306
30.7333	0.361806
31	0.363252
31.2667	0.364094
31.5333	0.367507
31.8	0.366285
32.0667	0.366159
32.3333	0.366543
32.6	0.366857
32.8667	0.367076
33.1333	0.368397
33.4	0.376238
33.6667	0.391388
33.9333	0.406683
34.2	0.411758
34.4667	0.420512
34.7333	0.438695
35	0.447262
35.2667	0.453273
35.5333	0.456267
35.8	0.459218
36.0667	0.461518
36.3333	0.460487
36.6	0.458939
36.8667	0.456573
37.1333	0.454668
37.4	0.453622
37.6667	0.451071
37.9333	0.451901
38.2	0.454817
38.4667	0.461718
38.7333	0.470386
39	0.477561
39.2667	0.486026
39.5333	0.498217
39.8	0.520581
40.0667	0.533936
40.3333	0.543012
40.6	0.557241
40.8667	0.567536
41.1333	0.57531
41.4	0.58383
41.6667	0.586208
41.9333	0.587168
42.2	0.590539
42.4667	0.591722
42.7333	0.5918
43	0.596193
43.2667	0.599168
43.5333	0.601515
43.8	0.603976
44.0667	0.606645
44.3333	0.610219
44.6	0.612041
44.8667	0.614028
45.1333	0.613698
45.4	0.614839
45.6667	0.615505
45.9333	0.615689
46.2	0.615544
46.4667	0.617989
46.7333	0.617515
47	0.618373
47.2667	0.619906
47.5333	0.621787
47.8	0.623295
48.0667	0.635377
48.3333	0.635412
48.6	0.635545
48.8667	0.637556
49.1333	0.639182
49.4	0.643152
49.6667	0.65566
49.9333	0.663607
50.2	0.668282
50.4667	0.66938
50.7333	0.678083
51	0.684749
51.2667	0.687402
51.5333	0.706647
51.8	0.708634
52.0667	0.705197
52.3333	0.703622
52.6	0.697403
52.8667	0.69542
53.1333	0.686285
53.4	0.682609
53.6667	0.679921
53.9333	0.679561
54.2	0.690521
54.4667	0.731939
54.7333	0.78608
55	0.81239
55.2667	0.828214
55.5333	0.833066
55.8	0.833246
56.0667	0.835272
56.3333	0.83988
56.6	0.840194
56.8667	0.840311
57.1333	0.84037
57.4	0.84066
57.6667	0.842678
57.9333	0.842521
58.2	0.84242
58.4667	0.842631
58.7333	0.84213
59	0.842741
59.2667	0.841695
59.5333	0.841722
59.8	0.843305
60.0667	0.843235
60.3333	0.838881
60.6	0.839057
60.8667	0.839018
61.1333	0.841213
61.4	0.842329
61.6667	0.84423
61.9333	0.844085
