time_sec	Dynamic_density
0.0666667	0.029
0.133333	0.0298869
0.2	0.0332505
0.266667	0.0296988
0.333333	0.0302083
0.4	0.028245
0.466667	0.0390424
0.533333	0.038388
0.6	0.044995
0.666667	0.044462
0.733333	0.0313238
0.8	0.0452615
0.866667	0.031862
0.933333	0.0214956
1	0.0358891
1.06667	0.024901
1.13333	0.0267924
1.2	0.0305231
1.26667	0.0421722
1.33333	0.0360433
1.4	0.0307373
1.46667	0.0254196
1.53333	0.0304996
1.6	0.0309136
1.66667	0.034511
1.73333	0.0403043
1.8	0.0292625
1.86667	0.0355025
1.93333	0.0374984
2	0.0354907
2.06667	0.0326653
2.13333	0.0412487
2.2	0.0384912
2.26667	0.0346378
2.33333	0.0407314
2.4	0.0411429
2.46667	0.035138
2.53333	0.0386963
2.6	0.0418731
2.66667	0.0443693
2.73333	0.0426294
2.8	0.038951
2.86667	0.0416941
2.93333	0.0687021
3	0.0461236
3.06667	0.0411572
3.13333	0.037019
3.2	0.0428018
3.26667	0.0397321
3.33333	0.0292952
3.4	0.0372476
3.46667	0.0333002
3.53333	0.0293252
3.6	0.0342707
3.66667	0.0338827
3.73333	0.0239004
3.8	0.0383449
3.86667	0.0321912
3.93333	0.0334399
4	0.0333524
4.06667	0.0319678
4.13333	0.0184821
4.2	0.0318659
4.26667	0.0219606
4.33333	0.0150493
4.4	0.02154
4.46667	0.0291659
4.53333	0.0193847
4.6	0.0516725
4.66667	0.0328116
4.73333	0.022056
4.8	0.0290784
4.86667	0.0199111
4.93333	0.0283025
5	0.0290771
5.06667	0.0195441
5.13333	0.0258663
5.2	0.0537481
5.26667	0.0294702
5.33333	0.0383932
5.4	0.0242805
5.46667	0.0295747
5.53333	0.0258088
5.6	0.0358447
5.66667	0.0284213
5.73333	0.0331277
5.8	0.0296218
5.86667	0.0348716
5.93333	0.0341531
6	0.0439239
6.06667	0.0368192
6.13333	0.0336907
6.2	0.0342955
6.26667	0.0692024
6.33333	0.0480098
6.4	0.0480634
6.46667	0.0345907
6.53333	0.0364338
6.6	0.0418522
6.66667	0.0398418
6.73333	0.0427443
6.8	0.0404636
6.86667	0.0464959
6.93333	0.04334
7	0.0291489
7.06667	0.0301338
7.13333	0.0379047
7.2	0.030301
7.26667	0.0312075
7.33333	0.0327071
7.4	0.031461
7.46667	0.0338958
7.53333	0.0412199
7.6	0.0357128
7.66667	0.0366415
7.73333	0.0371092
7.8	0.0365658
7.86667	0.0402285
7.93333	0.0720016
8	0.0571901
8.06667	0.0503245
8.13333	0.0515746
8.2	0.0544039
8.26667	0.0439108
8.33333	0.0533798
8.4	0.0564547
8.46667	0.0527606
8.53333	0.0494597
8.6	0.0503153
8.66667	0.0445809
8.73333	0.049704
8.8	0.0440218
8.86667	0.0483416
8.93333	0.047004
9	0.0452889
9.06667	0.0455162
9.13333	0.0472665
9.2	0.0435477
9.26667	0.0453973
9.33333	0.0541648
9.4	0.0485623
9.46667	0.0490143
9.53333	0.0513499
9.6	0.0720369
9.66667	0.0592618
9.73333	0.0525046
9.8	0.0448369
9.86667	0.0480777
9.93333	0.0461484
10	0.0462333
10.0667	0.0422048
10.1333	0.0423224
10.2	0.0406948
10.2667	0.0390085
10.3333	0.0386022
10.4	0.0461523
10.4667	0.042645
10.5333	0.0449623
10.6	0.0424465
10.6667	0.0416497
10.7333	0.044931
10.8	0.0424321
10.8667	0.0391417
10.9333	0.0589993
11	0.0476153
11.0667	0.0390842
11.1333	0.0434732
11.2	0.0420768
11.2667	0.0817671
11.3333	0.0535444
11.4	0.0473266
11.4667	0.0523034
11.5333	0.0261132
11.6	0.0319443
11.6667	0.0512323
11.7333	0.0477224
11.8	0.0454038
11.8667	0.045652
11.9333	0.0427064
12	0.0463065
12.0667	0.0469517
12.1333	0.0306524
12.2	0.0462842
12.2667	0.040013
12.3333	0.0311488
12.4	0.0371157
12.4667	0.0417816
12.5333	0.0181007
12.6	0.0325229
12.6667	0.0350074
12.7333	0.0201867
12.8	0.0255894
12.8667	0.017859
12.9333	0.0570921
13	0.0349251
13.0667	0.0279445
13.1333	0.0275318
13.2	0.0271595
13.2667	0.0242518
13.3333	0.0267859
13.4	0.0246097
13.4667	0.0241812
13.5333	0.0256442
13.6	0.0214512
13.6667	0.0275109
13.7333	0.0234132
13.8	0.0265965
13.8667	0.0208242
13.9333	0.0155404
14	0.019595
14.0667	0.0248945
14.1333	0.0234537
14.2	0.0210802
14.2667	0.0199438
14.3333	0.0217882
14.4	0.0263875
14.4667	0.0171915
14.5333	0.0257827
14.6	0.0688928
14.6667	0.0483338
14.7333	0.0269427
14.8	0.0271908
14.8667	0.0279563
14.9333	0.0293919
15	0.0184925
15.0667	0.0265077
15.1333	0.0325517
15.2	0.0276572
15.2667	0.0220638
15.3333	0.0294637
15.4	0.0273554
15.4667	0.0187629
15.5333	0.0244908
15.6	0.017701
15.6667	0.0179256
15.7333	0.0215962
15.8	0.0213676
15.8667	0.0177271
15.9333	0.0243602
16	0.0177545
16.0667	0.0213924
16.1333	0.0167278
16.2	0.0109398
16.2667	0.0433609
16.3333	0.0416601
16.4	0.029661
16.4667	0.0331395
16.5333	0.0258376
16.6	0.0246045
16.6667	0.0306563
16.7333	0.0178198
16.8	0.0183345
16.8667	0.0184351
16.9333	0.0193481
17	0.0239148
17.0667	0.0220416
17.1333	0.0210489
17.2	0.0220769
17.2667	0.0184168
17.3333	0.0274926
17.4	0.0249676
17.4667	0.0197191
17.5333	0.0237881
17.6	0.0193037
17.6667	0.0205603
17.7333	0.0281261
17.8	0.01498
17.8667	0.0185474
17.9333	0.0583083
18	0.0348781
18.0667	0.0244556
18.1333	0.0292939
18.2	0.0203435
18.2667	0.017475
18.3333	0.0208137
18.4	0.0189863
18.4667	0.0152648
18.5333	0.0167004
18.6	0.0139808
18.6667	0.0150545
18.7333	0.0199386
18.8	0.0132362
18.8667	0.0170413
18.9333	0.0261432
19	0.0188505
19.0667	0.0168545
19.1333	0.022218
19.2	0.0137613
19.2667	0.0158043
19.3333	0.0228528
19.4	0.0164052
19.4667	0.019211
19.5333	0.0185944
19.6	0.0464279
19.6667	0.0349499
19.7333	0.0367055
19.8	0.031602
19.8667	0.0328861
19.9333	0.0373051
20	0.0273162
