time_sec	Dynamic_density
21.2667	0.217012
21.3333	0.13232
21.4	0.118181
21.4667	0.0759687
21.5333	0.0761372
21.6	0.111598
21.6667	0.0803068
21.7333	0.11534
21.8	0.0901467
21.8667	0.0799776
21.9333	0.0837984
22	0.115587
22.0667	0.0816548
22.1333	0.0653372
22.2	0.0589222
22.2667	0.071278
22.3333	0.0580797
22.4	0.0610383
22.4667	0.0631779
22.5333	0.0611049
22.6	0.0629467
22.6667	0.059173
22.7333	0.045622
22.8	0.0551132
22.8667	0.0613949
22.9333	0.18661
23	0.12386
23.0667	0.111641
23.1333	0.122782
23.2	0.081357
23.2667	0.0877367
23.3333	0.090954
23.4	0.0592906
23.4667	0.0720774
23.5333	0.124973
23.6	0.129742
23.6667	0.109807
23.7333	0.0927057
23.8	0.0665167
23.8667	0.0566924
23.9333	0.0830616
24	0.0596785
24.0667	0.0521036
24.1333	0.0646671
24.2	0.0809729
24.2667	0.0511709
24.3333	0.0760941
24.4	0.060717
24.4667	0.0543177
24.5333	0.0532165
24.6	0.17081
24.6667	0.138077
24.7333	0.105089
24.8	0.0890612
24.8667	0.102687
24.9333	0.0808711
25	0.0626881
25.0667	0.0838728
25.1333	0.0793232
25.2	0.0817371
25.2667	0.052421
25.3333	0.0804243
25.4	0.0523113
25.4667	0.0663521
25.5333	0.0523152
25.6	0.053628
25.6667	0.0557715
25.7333	0.06935
25.8	0.0518293
25.8667	0.0555756
25.9333	0.0838963
26	0.0610383
26.0667	0.0792017
26.1333	0.0756474
26.2	0.0686681
26.2667	0.181297
26.3333	0.107957
26.4	0.0922276
26.4667	0.0993793
26.5333	0.104121
26.6	0.0850563
26.6667	0.0786295
26.7333	0.0854834
26.8	0.0909109
26.8667	0.0840296
26.9333	0.0942732
27	0.0913145
27.0667	0.0793898
27.1333	0.0945592
27.2	0.085648
27.2667	0.0879875
27.3333	0.0945396
27.4	0.0820349
27.4667	0.101092
27.5333	0.11373
27.6	0.106923
27.6667	0.10119
27.7333	0.120599
27.8	0.108424
27.8667	0.11179
27.9333	0.257528
28	0.172264
28.0667	0.137426
28.1333	0.186881
28.2	0.153572
28.2667	0.136549
28.3333	0.162847
28.4	0.156283
28.4667	0.136541
28.5333	0.19125
28.6	0.148266
28.6667	0.163521
28.7333	0.208986
28.8	0.175168
