time_sec	Dynamic_density
0.0666667	0.0302226
0.133333	0.0271765
0.2	0.033436
0.266667	0.015466
0.333333	0.0119469
0.4	0.0287335
0.466667	0.0317823
0.533333	0.0208255
0.6	0.0328064
0.666667	0.0255998
0.733333	0.0215387
0.8	0.0301299
0.866667	0.0263888
0.933333	0.0214891
1	0.0255019
1.06667	0.0188439
1.13333	0.0232982
1.2	0.0183724
1.26667	0.0394617
1.33333	0.0278322
1.4	0.0220429
1.46667	0.0204454
1.53333	0.0270955
1.6	0.0232185
1.66667	0.0256403
1.73333	0.0311318
1.8	0.0152452
1.86667	0.0289046
1.93333	0.0287845
2	0.0284174
2.06667	0.0260505
2.13333	0.0308483
2.2	0.0336999
2.26667	0.0217268
2.33333	0.0349526
2.4	0.0318372
2.46667	0.0260727
2.53333	0.0314061
2.6	0.0288537
2.66667	0.0359349
2.73333	0.0345489
2.8	0.0316621
2.86667	0.0328652
2.93333	0.0572215
3	0.0320135
3.06667	0.0335732
3.13333	0.0307504
3.2	0.0348912
3.26667	0.0341544
3.33333	0.0183227
3.4	0.0270746
3.46667	0.0245431
3.53333	0.018358
3.6	0.0265704
3.66667	0.0279249
3.73333	0.0184729
3.8	0.0273162
3.86667	0.0245039
3.93333	0.0252863
4	0.0235856
4.06667	0.0220181
4.13333	0.0196172
4.2	0.0231924
4.26667	0.0179295
4.33333	0.0157377
4.4	0.0134635
4.46667	0.0163647
4.53333	0.0145738
4.6	0.0432916
4.66667	0.0357115
4.73333	0.0193625
4.8	0.0263993
4.86667	0.0169812
4.93333	0.0261053
5	0.0250172
5.06667	0.0147697
5.13333	0.0200052
5.2	0.0400195
5.26667	0.0255188
5.33333	0.0369981
5.4	0.0237907
5.46667	0.0313447
5.53333	0.0270876
5.6	0.0353483
5.66667	0.0277982
5.73333	0.0309855
5.8	0.0293344
5.86667	0.0345071
5.93333	0.0355103
6	0.0373639
6.06667	0.0347135
6.13333	0.0333315
6.2	0.035108
6.26667	0.0671738
6.33333	0.0383671
6.4	0.0403487
6.46667	0.0359727
6.53333	0.0382561
6.6	0.0378524
6.66667	0.0375533
6.73333	0.0391221
6.8	0.0358722
6.86667	0.0382404
6.93333	0.0420899
7	0.0286238
7.06667	0.02842
7.13333	0.0372346
7.2	0.0290993
7.26667	0.0298451
7.33333	0.0326235
7.4	0.0315759
7.46667	0.0324537
7.53333	0.0427365
7.6	0.0348611
7.66667	0.0344575
7.73333	0.0378381
7.8	0.0392475
7.86667	0.0375585
7.93333	0.0656115
8	0.035206
8.06667	0.0348115
8.13333	0.0443327
8.2	0.0379987
8.26667	0.0383122
8.33333	0.0410057
8.4	0.0388622
8.46667	0.0397582
8.53333	0.0434079
8.6	0.0353131
8.66667	0.0418208
8.73333	0.0435529
8.8	0.0371719
8.86667	0.0430957
8.93333	0.0427809
9	0.0442361
9.06667	0.0454809
9.13333	0.0469544
9.2	0.0435764
9.26667	0.0424752
9.33333	0.0475461
9.4	0.0476793
9.46667	0.0481483
9.53333	0.0483703
9.6	0.0643692
9.66667	0.048659
9.73333	0.0465128
9.8	0.0402233
9.86667	0.0444372
9.93333	0.0395336
10	0.0417072
10.0667	0.036332
10.1333	0.0342498
10.2	0.0338827
10.2667	0.0381346
10.3333	0.032297
10.4	0.039288
10.4667	0.0349878
10.5333	0.0398601
10.6	0.0382247
10.6667	0.0368989
10.7333	0.0407471
10.8	0.0381568
10.8667	0.0372568
10.9333	0.0508953
11	0.0394591
11.0667	0.0373926
11.1333	0.0349277
11.2	0.0362758
11.2667	0.0650864
11.3333	0.0326575
11.4	0.030348
11.4667	0.0417098
11.5333	0.024466
11.6	0.0338945
11.6667	0.0435228
11.7333	0.0434902
11.8	0.0376905
11.8667	0.0404728
11.9333	0.0367317
12	0.0392253
12.0667	0.0386048
12.1333	0.034208
12.2	0.0414707
12.2667	0.0379439
12.3333	0.0299888
12.4	0.0302239
12.4667	0.0391404
12.5333	0.0182287
12.6	0.0248788
12.6667	0.0326183
12.7333	0.0209796
12.8	0.0208699
12.8667	0.0166899
12.9333	0.0521219
13	0.0249219
13.0667	0.0190385
13.1333	0.0261341
13.2	0.026283
13.2667	0.0167121
13.3333	0.0207301
13.4	0.0182796
13.4667	0.0162628
13.5333	0.022632
13.6	0.0176944
13.6667	0.0220429
13.7333	0.0184429
13.8	0.0213258
13.8667	0.0190307
13.9333	0.0163529
14	0.0164261
14.0667	0.0198484
14.1333	0.0213062
14.2	0.0120253
14.2667	0.0185983
14.3333	0.0197073
14.4	0.0224792
14.4667	0.0165933
14.5333	0.0228188
14.6	0.0652261
14.6667	0.0420729
14.7333	0.0206635
14.8	0.0191744
14.8667	0.0255737
14.9333	0.0293266
15	0.0147488
15.0667	0.0249428
15.1333	0.0311448
15.2	0.0209627
15.2667	0.0149526
15.3333	0.0243171
15.4	0.0177767
15.4667	0.0158422
15.5333	0.0189171
15.6	0.0131565
15.6667	0.0126445
15.7333	0.0195859
15.8	0.0130442
15.8667	0.0116191
15.9333	0.0146352
16	0.0116034
16.0667	0.0133159
16.1333	0.0129789
16.2	0.00785054
16.2667	0.0366415
16.3333	0.0250799
16.4	0.0193338
16.4667	0.0235582
16.5333	0.0224949
16.6	0.0195571
16.6667	0.0231193
16.7333	0.014626
16.8	0.012139
16.8667	0.017842
16.9333	0.0158591
17	0.0152439
17.0667	0.0169747
