time_sec	Dynamic_density
0.0666667	0.0233204
0.133333	0.0212631
0.2	0.0139416
0.266667	0.0084684
0.333333	0.0135275
0.4	0.00902355
0.466667	0.0143217
0.533333	0.0135993
0.6	0.014758
0.666667	0.0147345
0.733333	0.0153824
0.8	0.0148546
0.866667	0.0163568
0.933333	0.0154777
1	0.0171954
1.06667	0.0174815
1.13333	0.0161557
1.2	0.018887
1.26667	0.0207184
1.33333	0.0187185
1.4	0.018277
1.46667	0.0193769
1.53333	0.0186232
1.6	0.0190412
1.66667	0.0203735
1.73333	0.0213911
1.8	0.0233217
1.86667	0.0264659
1.93333	0.024692
2	0.0269361
2.06667	0.0266252
2.13333	0.0244725
2.2	0.0290601
2.26667	0.0289046
2.33333	0.0252354
2.4	0.0267219
2.46667	0.0250368
2.53333	0.02421
2.6	0.0248644
2.66667	0.0247664
2.73333	0.0256168
2.8	0.0247495
2.86667	0.0234628
2.93333	0.0467166
3	0.0262229
3.06667	0.0227614
3.13333	0.0202808
3.2	0.0232499
3.26667	0.0229782
3.33333	0.0177205
3.4	0.0233792
3.46667	0.012621
3.53333	0.014916
3.6	0.0104056
3.66667	0.0111606
3.73333	0.0126667
3.8	0.013389
3.86667	0.0105715
3.93333	0.0151433
4	0.0120802
4.06667	0.0100516
4.13333	0.0100842
4.2	0.010544
4.26667	0.00753313
4.33333	0.00777217
4.4	0.00646854
4.46667	0.00549669
4.53333	0.00594473
4.6	0.0240676
4.66667	0.0120684
4.73333	0.00959308
4.8	0.00968582
4.86667	0.00981775
4.93333	0.011009
5	0.0101469
5.06667	0.0114519
5.13333	0.013035
5.2	0.0199255
5.26667	0.0155483
5.33333	0.0340813
5.4	0.0173535
5.46667	0.0199072
5.53333	0.0200966
5.6	0.0202534
5.66667	0.0244386
5.73333	0.0264829
5.8	0.0240585
5.86667	0.0252968
5.93333	0.0297197
6	0.0291371
6.06667	0.0288054
6.13333	0.0285951
6.2	0.0290326
6.26667	0.0453568
6.33333	0.0353405
6.4	0.0300058
6.46667	0.0280569
6.53333	0.0306537
6.6	0.0299849
6.66667	0.0282241
6.73333	0.030267
6.8	0.0284801
6.86667	0.0319443
6.93333	0.0325856
7	0.0292665
7.06667	0.0323231
7.13333	0.0362013
7.2	0.0324838
7.26667	0.0320592
7.33333	0.0321925
7.4	0.033901
7.46667	0.0337613
7.53333	0.0417646
7.6	0.0361843
7.66667	0.0354685
7.73333	0.0374984
7.8	0.0401292
7.86667	0.0402585
7.93333	0.0457631
8	0.0387877
8.06667	0.0393206
8.13333	0.0429781
8.2	0.0422218
8.26667	0.0439043
8.33333	0.0402442
8.4	0.0429285
8.46667	0.040862
8.53333	0.0427561
8.6	0.042743
8.66667	0.0451204
8.73333	0.0436273
8.8	0.041007
8.86667	0.0436718
8.93333	0.041749
9	0.045221
9.06667	0.0449297
9.13333	0.0432472
9.2	0.044095
9.26667	0.0311174
9.33333	0.0441342
9.4	0.0464632
9.46667	0.0470602
9.53333	0.0442099
9.6	0.0588046
9.66667	0.0460021
9.73333	0.0408868
9.8	0.0363855
9.86667	0.038068
9.93333	0.0375807
10	0.0414093
10.0667	0.0340499
10.1333	0.0300972
10.2	0.0336137
10.2667	0.0232277
10.3333	0.0149813
10.4	0.0261576
10.4667	0.0324106
10.5333	0.0291776
10.6	0.0321729
10.6667	0.0352595
10.7333	0.0333759
10.8	0.0352347
10.8667	0.0305727
10.9333	0.0430996
11	0.0297929
11.0667	0.0339964
11.1333	0.0300319
11.2	0.0324393
11.2667	0.0482123
11.3333	0.0236875
11.4	0.0256939
11.4667	0.0332375
11.5333	0.0254679
11.6	0.0222023
11.6667	0.0340695
11.7333	0.02813
11.8	0.0336489
11.8667	0.0403957
11.9333	0.0310939
12	0.025268
12.0667	0.0270171
12.1333	0.0152935
12.2	0.0296322
12.2667	0.0251583
12.3333	0.0236287
12.4	0.0153732
12.4667	0.0311148
12.5333	0.0119848
12.6	0.0176644
12.6667	0.0244373
12.7333	0.00915418
12.8	0.013393
12.8667	0.00776694
12.9333	0.0299758
13	0.0171654
13.0667	0.0120122
13.1333	0.0142355
13.2	0.0104382
13.2667	0.0105166
13.3333	0.00946245
13.4	0.0131604
13.4667	0.0129828
13.5333	0.0203709
13.6	0.00797594
13.6667	0.00750831
13.7333	0.00927174
13.8	0.00599045
13.8667	0.00813792
13.9333	0.0100934
14	0.00678334
14.0667	0.0192789
14.1333	0.0127398
14.2	0.00879888
14.2667	0.00593951
14.3333	0.0153667
14.4	0.0094089
14.4667	0.012971
14.5333	0.0213114
14.6	0.0613479
14.6667	0.0309515
14.7333	0.0183044
14.8	0.00683428
14.8667	0.0163072
14.9333	0.0214734
15	0.00995621
15.0667	0.0224492
15.1333	0.0238338
15.2	0.0129149
15.2667	0.0104421
15.3333	0.0174475
15.4	0.00774996
15.4667	0.00822805
15.5333	0.0134269
15.6	0.00741556
15.6667	0.00769902
15.7333	0.00975375
15.8	0.00518841
15.8667	0.00695577
15.9333	0.00804909
16	0.00879235
16.0667	0.00706288
16.1333	0.00448173
16.2	0.00425575
16.2667	0.00859119
16.3333	0.00451831
16.4	0.00518188
16.4667	0.00430408
16.5333	0.00265168
16.6	0.00568871
16.6667	0.00438638
16.7333	0.00492847
16.8	0.00365749
16.8667	0.00509436
16.9333	0.00578798
17	0.0039514
17.0667	0.00469988
17.1333	0.00323819
17.2	0.00398405
17.2667	0.00673893
17.3333	0.012331
17.4	0.0127646
17.4667	0.00608842
17.5333	0.016332
17.6	0.0071086
17.6667	0.00698058
17.7333	0.00767812
17.8	0.00778784
17.8667	0.00832732
17.9333	0.0265573
18	0.0240323
18.0667	0.00570177
18.1333	0.00886289
18.2	0.0056038
18.2667	0.00720134
18.3333	0.00918161
18.4	0.00666186
18.4667	0.0058546
18.5333	0.00754227
18.6	0.00700671
18.6667	0.00631832
18.7333	0.00937493
18.8	0.00969888
18.8667	0.00967537
18.9333	0.0113265
19	0.0104709
19.0667	0.0122069
19.1333	0.0124107
19.2	0.0110665
19.2667	0.0108092
19.3333	0.0101117
19.4	0.00759844
19.4667	0.00708116
19.5333	0.00788189
19.6	0.0183489
19.6667	0.0105584
19.7333	0.0123806
19.8	0.0114088
19.8667	0.00829728
19.9333	0.00998234
20	0.00671542
20.0667	0.00544444
20.1333	0.0102932
20.2	0.00635359
20.2667	0.00475996
20.3333	0.0100881
20.4	0.00506824
20.4667	0.00951078
20.5333	0.00892167
20.6	0.00586505
20.6667	0.00894257
20.7333	0.00733066
20.8	0.00711774
20.8667	0.0120266
20.9333	0.00659655
21	0.0115041
21.0667	0.0103481
21.1333	0.011444
21.2	0.00572528
21.2667	0.0440898
21.3333	0.0110012
21.4	0.00752137
21.4667	0.0112416
21.5333	0.00654691
21.6	0.00816404
21.6667	0.0190425
21.7333	0.012766
21.8	0.0120645
21.8667	0.0115956
21.9333	0.012988
22	0.0312141
22.0667	0.01582
22.1333	0.0131617
22.2	0.0105453
22.2667	0.011205
22.3333	0.0115446
22.4	0.010109
22.4667	0.00665272
22.5333	0.0124276
22.6	0.00607927
22.6667	0.00550191
22.7333	0.00686955
22.8	0.00740642
22.8667	0.00761934
22.9333	0.0428763
23	0.00916202
23.0667	0.0102005
23.1333	0.010467
23.2	0.00821368
23.2667	0.00857682
23.3333	0.00981645
23.4	0.0100503
23.4667	0.00856767
23.5333	0.0111867
23.6	0.00861992
23.6667	0.0102279
23.7333	0.010463
23.8	0.00724836
23.8667	0.00666708
23.9333	0.0100189
24	0.00682906
24.0667	0.00679379
24.1333	0.00923909
24.2	0.00709945
24.2667	0.00675722
24.3333	0.00814706
24.4	0.00655867
24.4667	0.0071295
24.5333	0.007443
24.6	0.0307582
24.6667	0.0144301
24.7333	0.0131866
24.8	0.00870222
24.8667	0.0109254
24.9333	0.0129201
25	0.00765199
25.0667	0.00920774
25.1333	0.0112376
25.2	0.00702108
25.2667	0.00689437
25.3333	0.00851281
25.4	0.00729147
25.4667	0.00754096
25.5333	0.00906274
25.6	0.00897653
25.6667	0.00963618
25.7333	0.0106146
25.8	0.00979685
25.8667	0.0116321
25.9333	0.0149853
26	0.0132558
26.0667	0.0127006
26.1333	0.0132715
26.2	0.0127385
26.2667	0.0220116
26.3333	0.0156423
26.4	0.0094089
26.4667	0.00910977
26.5333	0.0140513
26.6	0.0116935
26.6667	0.0120449
26.7333	0.0135353
26.8	0.0114597
26.8667	0.0139834
26.9333	0.0176866
27	0.0148964
27.0667	0.0159532
27.1333	0.0191522
27.2	0.0195715
27.2667	0.0237515
27.3333	0.0258937
27.4	0.025272
27.4667	0.0275448
27.5333	0.0304708
27.6	0.0311527
27.6667	0.0334569
27.7333	0.0341166
27.8	0.0346129
27.8667	0.0359584
27.9333	0.074976
28	0.039514
28.0667	0.0434445
28.1333	0.0470366
28.2	0.0439356
28.2667	0.0457278
28.3333	0.0473671
28.4	0.0476075
28.4667	0.051201
28.5333	0.0520761
28.6	0.0522642
28.6667	0.055748
28.7333	0.0568204
28.8	0.0584898
28.8667	0.0579595
28.9333	0.0597334
29	0.0600312
29.0667	0.0621983
29.1333	0.0629454
29.2	0.0659524
29.2667	0.0675447
29.3333	0.0677655
29.4	0.0695172
29.4667	0.0712701
29.5333	0.0705439
29.6	0.0963109
29.6667	0.0763514
29.7333	0.0773546
29.8	0.0777034
29.8667	0.0772214
29.9333	0.0769993
30	0.07803
30.0667	0.080069
30.1333	0.076469
30.2	0.0773755
30.2667	0.078862
30.3333	0.0767002
30.4	0.0791442
30.4667	0.0781893
30.5333	0.0772658
30.6	0.0772671
30.6667	0.0781815
30.7333	0.0758303
30.8	0.0779751
30.8667	0.0740982
30.9333	0.0709227
31	0.0802284
31.0667	0.0788725
31.1333	0.0575049
31.2	0.0794224
31.2667	0.0710781
31.3333	0.0904432
31.4	0.0779777
31.4667	0.0794472
31.5333	0.0831609
31.6	0.0618129
31.6667	0.070988
31.7333	0.0734215
31.8	0.075057
31.8667	0.0707725
31.9333	0.0592919
32	0.0678491
32.0667	0.0468094
32.1333	0.0739218
32.2	0.0721858
32.2667	0.0513525
32.3333	0.0491697
32.4	0.0822361
32.4667	0.0726299
32.5333	0.0381176
32.6	0.0743921
32.6667	0.0421304
32.7333	0.0513982
32.8	0.0800742
32.8667	0.0688248
32.9333	0.0569053
33	0.0722812
33.0667	0.0127072
33.1333	0.00277447
33.2	0.0047887
33.2667	0.00564429
33.3333	0.00813661
33.4	0.00572267
33.4667	0.0107805
33.5333	0.0125047
33.6	0.0102723
33.6667	0.0155221
33.7333	0.0172189
33.8	0.0160551
33.8667	0.0189053
33.9333	0.0200039
34	0.0166194
34.0667	0.0163033
34.1333	0.0220899
34.2	0.0229116
34.2667	0.0228358
34.3333	0.0235673
34.4	0.0197087
34.4667	0.0204767
34.5333	0.0200626
34.6	0.0468851
34.6667	0.0193089
34.7333	0.0269636
34.8	0.0199059
34.8667	0.022504
34.9333	0.025059
35	0.0217425
35.0667	0.0261289
35.1333	0.0235412
35.2	0.0218692
35.2667	0.0243563
35.3333	0.023681
35.4	0.023114
35.4667	0.0272104
35.5333	0.0271974
35.6	0.0254104
35.6667	0.0262686
35.7333	0.0235085
35.8	0.0265612
35.8667	0.026492
35.9333	0.0299209
36	0.0259264
36.0667	0.0264411
36.1333	0.0290509
36.2	0.0323819
36.2667	0.057386
36.3333	0.0426019
36.4	0.0339285
36.4667	0.0328586
36.5333	0.0471816
36.6	0.0350662
36.6667	0.0340408
36.7333	0.0390189
36.8	0.0378211
36.8667	0.0354894
36.9333	0.0384389
37	0.0341753
37.0667	0.0347318
37.1333	0.0319325
37.2	0.0352373
37.2667	0.0400835
37.3333	0.0307569
37.4	0.0376317
37.4667	0.0411742
37.5333	0.0380653
37.6	0.080005
37.6667	0.0710429
37.7333	0.0142316
37.8	0.0375376
37.8667	0.0226621
37.9333	0.0618691
38	0.0152426
38.0667	0.0110417
38.1333	0.00935273
38.2	0.0118751
38.2667	0.0113918
38.3333	0.0144353
38.4	0.0121507
38.4667	0.0124407
38.5333	0.0166729
38.6	0.015402
38.6667	0.00635359
38.7333	0.0169851
38.8	0.0191221
38.8667	0.0206635
38.9333	0.0243602
39	0.0203866
39.0667	0.0194983
39.1333	0.0194539
39.2	0.0196956
39.2667	0.023195
39.3333	0.0254992
39.4	0.02514
39.4667	0.0233661
39.5333	0.021864
39.6	0.056375
39.6667	0.0295421
39.7333	0.0294154
39.8	0.0265586
39.8667	0.0270406
39.9333	0.0298151
40	0.0261354
40.0667	0.0274116
40.1333	0.0281666
40.2	0.0254405
40.2667	0.0280517
40.3333	0.0312716
40.4	0.0289399
40.4667	0.0268813
40.5333	0.0268512
40.6	0.0286055
40.6667	0.0344562
40.7333	0.0334713
40.8	0.0326483
40.8667	0.0333798
40.9333	0.0313826
41	0.0341832
41.0667	0.035462
41.1333	0.0360367
41.2	0.0357219
41.2667	0.0597373
41.3333	0.0395153
41.4	0.0364417
41.4667	0.0400195
41.5333	0.0251675
41.6	0.0389784
41.6667	0.037727
41.7333	0.0195454
41.8	0.0404924
41.8667	0.0388112
41.9333	0.022086
42	0.042858
42.0667	0.0407
42.1333	0.0245248
42.2	0.0345293
42.2667	0.0396446
42.3333	0.0215701
42.4	0.0391156
42.4667	0.0365984
42.5333	0.0204924
42.6	0.0256573
42.6667	0.0340408
42.7333	0.022973
42.8	0.0277499
42.8667	0.0248527
42.9333	0.0627821
43	0.0293226
43.0667	0.026172
43.1333	0.0257461
43.2	0.0242257
43.2667	0.0250185
43.3333	0.0246985
43.4	0.0237593
43.4667	0.0230683
43.5333	0.0308444
43.6	0.0247064
43.6667	0.0217177
43.7333	0.0234746
43.8	0.0251361
43.8667	0.0267585
43.9333	0.0235059
44	0.0349526
44.0667	0.0291437
44.1333	0.0220899
44.2	0.0332949
44.2667	0.0276964
44.3333	0.00912152
44.4	0.0289843
44.4667	0.0308862
44.5333	0.0286447
44.6	0.0607483
44.6667	0.0329083
44.7333	0.0364495
44.8	0.0350205
44.8667	0.0337182
44.9333	0.0124146
45	0.0317327
45.0667	0.0343922
45.1333	0.0312911
45.2	0.0396537
45.2667	0.0357259
45.3333	0.0427509
45.4	0.032007
45.4667	0.033453
45.5333	0.0335039
45.6	0.0381672
45.6667	0.033355
45.7333	0.0107491
45.8	0.032762
45.8667	0.034063
45.9333	0.0304747
46	0.0373926
46.0667	0.0334242
46.1333	0.0216928
46.2	0.0384076
46.2667	0.0838036
46.3333	0.0286421
46.4	0.0406112
46.4667	0.0388556
46.5333	0.0349003
46.6	0.0497497
46.6667	0.0416836
46.7333	0.0357716
46.8	0.0304839
46.8667	0.0406517
46.9333	0.0214251
47	0.0212252
47.0667	0.040299
47.1333	0.0129123
47.2	0.035381
47.2667	0.0186245
47.3333	0.00715562
47.4	0.0209117
47.4667	0.0075279
47.5333	0.0206674
47.6	0.0255593
47.6667	0.0210776
47.7333	0.0154947
47.8	0.0162576
47.8667	0.0259721
47.9333	0.0517849
48	0.0143452
48.0667	0.0256717
48.1333	0.0211651
48.2	0.026249
48.2667	0.0125243
48.3333	0.0216171
48.4	0.0347684
48.4667	0.0186245
48.5333	0.00780221
48.6	0.0120919
48.6667	0.0192293
48.7333	0.014208
48.8	0.0193011
48.8667	0.0208555
48.9333	0.0117758
49	0.0182208
49.0667	0.00853894
49.1333	0.0120005
49.2	0.00509567
49.2667	0.00648682
49.3333	0.0156828
49.4	0.018038
49.4667	0.00909148
49.5333	0.0105179
49.6	0.0512297
49.6667	0.00525634
49.7333	0.0137051
49.8	0.00412513
49.8667	0.0151263
49.9333	0.0190699
50	0.0434667
50.0667	0.0110038
50.1333	0.00218796
50.2	0.00130886
50.2667	0.00408986
50.3333	0.0123022
50.4	0.000531643
50.4667	0.00538304
50.5333	0.00146953
50.6	0.00315981
50.6667	0.00205473
50.7333	0.0136581
50.8	0.00325909
50.8667	0.000881717
50.9333	0.0187747
51	0.00881325
51.0667	0.00498856
51.1333	0.00193325
51.2	0.00241003
51.2667	0.044752
51.3333	0.00725098
51.4	0.005353
51.4667	0.013052
51.5333	0.00350989
51.6	0.00164587
51.6667	0.00136764
51.7333	0.0118816
51.8	0.00516098
51.8667	0.00222323
51.9333	0.00122787
52	0.00367709
52.0667	0.00184181
52.1333	0.000937885
52.2	0.00440205
52.2667	0.00503819
52.3333	0.00543268
52.4	0.00637579
52.4667	0.00659132
52.5333	0.00848407
52.6	0.00437331
52.6667	0.00508522
52.7333	0.0135588
52.8	0.00767812
52.8667	0.00753835
52.9333	0.049883
53	0.0103807
53.0667	0.00657173
53.1333	0.00218927
53.2	0.00887464
53.2667	0.0130128
53.3333	0.0142864
53.4	0.0130481
53.4667	0.0114349
53.5333	0.00241133
53.6	0.0123754
53.6667	0.00768204
53.7333	0.0176383
53.8	0.0152112
53.8667	0.0122918
53.9333	0.0162406
54	0.0154594
54.0667	0.0158121
54.1333	0.00226764
54.2	0.00379204
54.2667	0.020819
54.3333	0.0111841
54.4	0.00516359
54.4667	0.00463326
54.5333	0.00116909
54.6	0.0155483
54.6667	0.00233557
54.7333	0.0127633
54.8	0.0123179
54.8667	0.00587419
54.9333	0.00488928
55	0.0118085
55.0667	0.015786
55.1333	0.025059
55.2	0.0150009
55.2667	0.0111436
55.3333	0.010194
55.4	0.00797333
55.4667	0.00694401
55.5333	0.00502513
55.6	0.00613152
55.6667	0.00719481
55.7333	0.0146992
55.8	0.0143674
55.8667	0.00769641
55.9333	0.0155378
56	0.0149644
56.0667	0.0177192
56.1333	0.0192345
56.2	0.0136803
56.2667	0.0543843
56.3333	0.0197949
56.4	0.0154856
56.4667	0.0144745
56.5333	0.0098687
56.6	0.00823719
56.6667	0.0110365
56.7333	0.0111488
56.8	0.00834692
56.8667	0.00831034
56.9333	0.0126993
57	0.00981775
57.0667	0.00994446
57.1333	0.0207314
57.2	0.0102958
57.2667	0.00722746
57.3333	0.0154411
57.4	0.00739597
57.4667	0.0187002
57.5333	0.020802
57.6	0.0111789
57.6667	0.0139651
57.7333	0.0130285
57.8	0.0155182
57.8667	0.0116374
57.9333	0.0380118
58	0.00476519
58.0667	0.007089
58.1333	0.018776
58.2	0.0171693
58.2667	0.0145438
58.3333	0.0263914
58.4	0.014886
58.4667	0.0187904
58.5333	0.0133721
58.6	0.0199177
58.6667	0.0136437
58.7333	0.0215309
58.8	0.00921165
58.8667	0.00772384
58.9333	0.0106825
59	0.0154829
59.0667	0.00716215
59.1333	0.0096819
59.2	0.0119169
59.2667	0.0130586
59.3333	0.00998626
59.4	0.00988437
59.4667	0.00570177
59.5333	0.00543007
59.6	0.00776956
59.6667	0.011717
59.7333	0.0187446
59.8	0.00668798
59.8667	0.010979
59.9333	0.0112102
60	0.00820062
60.0667	0.0136268
60.1333	0.0149866
60.2	0.0114257
60.2667	0.0785551
60.3333	0.0243563
60.4	0.0188661
60.4667	0.00902486
60.5333	0.010467
60.6	0.00890991
60.6667	0.00813923
60.7333	0.007507
60.8	0.00421003
60.8667	0.00385735
60.9333	0.00709031
61	0.00394617
61.0667	0.00335444
61.1333	0.00488667
61.2	0.00435764
61.2667	0.0023839
61.3333	0.0169081
61.4	0.0101051
61.4667	0.00504995
61.5333	0.00927435
61.6	0.00846056
61.6667	0.00770816
61.7333	0.0183162
61.8	0.000854286
61.8667	0.000535561
61.9333	0.0382195
62	0.00459668
62.0667	0.0142773
62.1333	0.0245627
62.2	0.00382992
62.2667	0.00337926
62.3333	0.00534386
62.4	0.00712558
62.4667	0.00710729
62.5333	0.00750308
62.6	0.00659524
62.6667	0.0071504
62.7333	0.0122526
62.8	0.00620075
62.8667	0.00811571
62.9333	0.0102593
63	0.00804518
63.0667	0.0101077
63.1333	0.0140369
63.2	0.0148573
63.2667	0.0105479
63.3333	0.0164587
63.4	0.00806216
63.4667	0.0139481
63.5333	0.0090758
63.6	0.0258598
63.6667	0.00284501
63.7333	0.0121298
63.8	0.00176866
63.8667	0.00201554
63.9333	0.0062935
64	0.00783226
64.0667	0.00340147
64.1333	0.00270263
64.2	0.00388608
64.2667	0.0127372
64.3333	0.00664357
64.4	0.00415778
64.4667	0.010015
64.5333	0.0133734
64.6	0.00231989
64.6667	0.00419567
64.7333	0.00319377
64.8	0.00356214
64.8667	0.00759844
64.9333	0.0105375
65	0.00907711
65.0667	0.0082594
65.1333	0.00886027
65.2	0.00675199
65.2667	0.0514792
65.3333	0.0219254
65.4	0.00738813
65.4667	0.00796158
65.5333	0.0103794
65.6	0.00943763
65.6667	0.0107282
65.7333	0.00875708
65.8	0.00779829
65.8667	0.0134152
65.9333	0.0108863
66	0.00832471
66.0667	0.00847362
66.1333	0.0207262
66.2	0.0111932
66.2667	0.00547971
66.3333	0.0143099
66.4	0.00628305
66.4667	0.00497941
66.5333	0.0133982
66.6	0.00691135
66.6667	0.00869307
66.7333	0.00722877
66.8	0.00687739
66.8667	0.00603094
66.9333	0.0572815
67	0.011154
67.0667	0.0189301
67.1333	0.0253634
67.2	0.0150858
67.2667	0.00738944
67.3333	0.015014
67.4	0.0112389
67.4667	0.0128117
67.5333	0.0120162
67.6	0.0158944
67.6667	0.0179557
67.7333	0.0111292
67.8	0.0124799
67.8667	0.0143426
67.9333	0.00998103
68	0.00998756
68.0667	0.011977
68.1333	0.00918422
68.2	0.0154163
68.2667	0.0155966
68.3333	0.0106511
68.4	0.0111527
68.4667	0.0156593
68.5333	0.00970933
68.6	0.0149513
68.6667	0.00898829
68.7333	0.0124525
68.8	0.0103612
68.8667	0.0131957
