time_sec	Dynamic_density
0.0666667	0.086275
0.133333	0.0828343
0.2	0.0791899
0.266667	0.081596
0.333333	0.0652039
0.4	0.0767211
0.466667	0.0955898
0.533333	0.0914752
0.6	0.0983604
0.666667	0.104634
0.733333	0.0838571
0.8	0.0965578
0.866667	0.0864749
0.933333	0.0894649
1	0.0888731
1.06667	0.0646945
1.13333	0.0688288
1.2	0.0596668
1.26667	0.0955624
1.33333	0.0802911
1.4	0.0845155
1.46667	0.0698986
1.53333	0.100394
1.6	0.0786883
1.66667	0.0897666
1.73333	0.111269
1.8	0.0857538
1.86667	0.117915
1.93333	0.107503
2	0.0994498
2.06667	0.0893316
2.13333	0.117288
2.2	0.0966871
2.26667	0.0880306
2.33333	0.121046
2.4	0.121512
2.46667	0.0993754
2.53333	0.111759
2.6	0.118679
2.66667	0.124334
2.73333	0.11623
2.8	0.103866
2.86667	0.116512
2.93333	0.196129
3	0.122347
3.06667	0.109862
3.13333	0.103909
3.2	0.116406
3.26667	0.111092
3.33333	0.0493526
3.4	0.0985367
3.46667	0.0914948
3.53333	0.0832928
3.6	0.0905582
3.66667	0.103282
3.73333	0.0656193
3.8	0.109823
3.86667	0.0900644
3.93333	0.0731041
4	0.0826071
4.06667	0.079668
4.13333	0.0532165
4.2	0.0566101
4.26667	0.0442387
4.33333	0.0370635
4.4	0.0411154
4.46667	0.0658035
4.53333	0.0489921
4.6	0.142658
4.66667	0.0879875
4.73333	0.0664775
4.8	0.0877563
4.86667	0.0499679
4.93333	0.0864749
5	0.0792761
5.06667	0.0502108
5.13333	0.0756866
5.2	0.131066
5.26667	0.0732961
5.33333	0.113177
5.4	0.0800951
5.46667	0.10204
5.53333	0.0822818
5.6	0.109019
5.66667	0.0885635
5.73333	0.099583
5.8	0.0896294
5.86667	0.118099
5.93333	0.11132
6	0.122915
6.06667	0.105782
6.13333	0.111241
6.2	0.110697
6.26667	0.220108
6.33333	0.146533
6.4	0.144899
6.46667	0.112668
6.53333	0.130576
6.6	0.134072
6.66667	0.129581
6.73333	0.138669
6.8	0.123374
6.86667	0.150574
6.93333	0.139977
7	0.0927252
7.06667	0.0931681
7.13333	0.129413
7.2	0.0968047
7.26667	0.10592
7.33333	0.111762
7.4	0.116532
7.46667	0.116371
7.53333	0.139245
7.6	0.113804
7.66667	0.121446
7.73333	0.124009
7.8	0.141357
7.86667	0.130224
7.93333	0.228976
8	0.15646
8.06667	0.131027
8.13333	0.150644
8.2	0.153054
8.26667	0.131325
8.33333	0.15845
8.4	0.154849
8.46667	0.126458
8.53333	0.143257
8.6	0.120713
8.66667	0.129585
8.73333	0.148806
8.8	0.13203
8.86667	0.145374
8.93333	0.137042
9	0.148987
9.06667	0.142674
9.13333	0.14662
9.2	0.136599
9.26667	0.138782
9.33333	0.151824
9.4	0.158239
9.46667	0.152988
9.53333	0.157921
9.6	0.225108
9.66667	0.175156
9.73333	0.163486
9.8	0.134981
9.86667	0.147019
9.93333	0.133026
10	0.145848
10.0667	0.137759
10.1333	0.126285
10.2	0.112907
10.2667	0.0769288
10.3333	0.10965
10.4	0.132861
10.4667	0.146275
10.5333	0.149821
10.6	0.135945
10.6667	0.13424
10.7333	0.139331
10.8	0.118044
10.8667	0.121109
10.9333	0.168808
11	0.142889
11.0667	0.118828
11.1333	0.123554
11.2	0.125517
11.2667	0.233886
11.3333	0.157843
11.4	0.154618
11.4667	0.147568
11.5333	0.0906914
11.6	0.132508
11.6667	0.146001
11.7333	0.133014
11.8	0.130087
11.8667	0.137031
11.9333	0.123726
12	0.128421
12.0667	0.124965
12.1333	0.101166
12.2	0.130259
12.2667	0.127089
12.3333	0.0858165
12.4	0.111284
12.4667	0.146557
12.5333	0.0722067
12.6	0.0918279
12.6667	0.109689
12.7333	0.0760118
12.8	0.0736449
12.8667	0.070843
12.9333	0.173114
13	0.0980547
13.0667	0.0659759
13.1333	0.0849113
13.2	0.0771678
13.2667	0.0565396
13.3333	0.0679079
13.4	0.0847467
13.4667	0.0777831
13.5333	0.0730532
13.6	0.0756278
13.6667	0.0794015
13.7333	0.0734411
13.8	0.0791076
13.8667	0.0633739
13.9333	0.0521232
14	0.0546233
14.0667	0.0747461
14.1333	0.0804047
14.2	0.0657251
14.2667	0.0714778
14.3333	0.0627586
14.4	0.087627
14.4667	0.0531107
14.5333	0.0767133
14.6	0.213242
14.6667	0.144978
14.7333	0.103404
14.8	0.0662698
14.8667	0.0945122
14.9333	0.0878111
15	0.0593807
15.0667	0.0856049
15.1333	0.0909657
15.2	0.0740407
15.2667	0.0650629
15.3333	0.0867805
15.4	0.0743228
15.4667	0.0667636
15.5333	0.0701729
15.6	0.0576564
15.6667	0.0589653
15.7333	0.0693539
15.8	0.0697183
15.8667	0.0494937
15.9333	0.0604348
16	0.0460962
16.0667	0.051555
16.1333	0.0540982
16.2	0.0314361
16.2667	0.124193
16.3333	0.10706
16.4	0.0760706
16.4667	0.102883
16.5333	0.0741543
16.6	0.0715249
16.6667	0.0878072
16.7333	0.0532243
16.8	0.0546116
16.8667	0.0522995
