time_sec	dynamic_density
0.0666667	0.0699613
0.266667	0.0919258
0.466667	0.0452105
0.666667	0.0518253
0.866667	0.0588556
1.06667	0.0674925
1.26667	0.0596824
1.46667	0.0625313
1.66667	0.066501
1.86667	0.0841079
2.06667	0.107299
2.26667	0.113726
2.46667	0.105081
2.66667	0.102393
2.86667	0.0904485
3.06667	0.0872586
3.26667	0.0722616
3.46667	0.0750596
3.66667	0.0622531
3.86667	0.0330036
4.06667	0.0604701
4.26667	0.0351629
4.46667	0.027102
4.66667	0.0309071
4.86667	0.0276075
5.06667	0.0314988
5.26667	0.0385291
5.46667	0.0532792
5.66667	0.0694009
5.86667	0.070796
6.06667	0.0853698
6.26667	0.0974042
6.46667	0.091773
6.66667	0.0864827
6.86667	0.090664
7.06667	0.0958759
7.26667	0.0945357
7.46667	0.104607
7.66667	0.119232
7.86667	0.130032
8.06667	0.12241
8.26667	0.130404
8.46667	0.14401
8.66667	0.142771
8.86667	0.140169
9.06667	0.148485
9.26667	0.143257
9.46667	0.143982
9.66667	0.132493
9.86667	0.127935
10.0667	0.127888
10.2667	0.129354
10.4667	0.124224
10.6667	0.123139
10.8667	0.119757
11.0667	0.117092
11.2667	0.131725
11.4667	0.124569
11.6667	0.0968517
11.8667	0.116155
12.0667	0.0868824
12.2667	0.100563
12.4667	0.0937245
12.6667	0.0662267
12.8667	0.0318594
13.0667	0.044223
13.2667	0.0268708
13.4667	0.0314714
13.6667	0.0232342
13.8667	0.0200992
14.0667	0.0364286
14.2667	0.0221017
14.4667	0.036605
14.6667	0.123268
14.8667	0.0333798
15.0667	0.0406726
15.2667	0.0370439
15.4667	0.0297589
15.6667	0.0284853
15.8667	0.0218705
16.0667	0.0216981
16.2667	0.0397595
16.4667	0.0156515
16.6667	0.0140604
16.8667	0.0115446
17.0667	0.0113448
17.2667	0.0136882
17.4667	0.0393246
17.6667	0.0254953
17.8667	0.0207301
18.0667	0.0679862
18.2667	0.0205891
18.4667	0.00841354
18.6667	0.0185748
18.8667	0.0241238
19.0667	0.0288576
19.2667	0.0302174
19.4667	0.0218979
19.6667	0.0275213
19.8667	0.0340108
20.0667	0.0161805
20.2667	0.0261027
20.4667	0.0167761
20.6667	0.0283874
20.8667	0.0314087
21.0667	0.0360642
21.2667	0.130643
21.4667	0.0816235
21.6667	0.0653332
21.8667	0.0537024
22.0667	0.074123
22.2667	0.0210946
22.4667	0.0241238
22.6667	0.0215256
