time_sec	queue_density
154.2	0.101523
154.333	0.0961032
154.467	0.0842686
154.6	0.0756866
154.733	0.0708783
154.867	0.0654469
155	0.058593
155.133	0.0560145
155.267	0.0542079
155.4	0.0517548
155.533	0.0478047
155.667	0.0407118
155.8	0.0344379
155.933	0.0299509
156.067	0.0283207
156.2	0.0254287
156.333	0.0232303
156.467	0.0207928
156.6	0.0182221
156.733	0.0177715
156.867	0.0177401
157	0.0159218
157.133	0.0141506
157.267	0.0126027
157.4	0.0117092
157.533	0.0119561
157.667	0.0136372
157.8	0.0147972
157.933	0.0141937
158.067	0.01495
158.2	0.0164587
158.333	0.0156475
158.467	0.015338
158.6	0.0153771
158.733	0.0143896
158.867	0.0163568
159	0.0286773
159.133	0.0439644
159.267	0.0575937
159.4	0.0605563
159.533	0.0647337
159.667	0.0687073
159.8	0.0686132
159.933	0.0694597
160.067	0.0706706
160.2	0.0726652
160.333	0.0752437
160.467	0.0796327
160.6	0.0812394
160.733	0.0820036
160.867	0.0845978
161	0.0743228
161.133	0.066838
161.267	0.0607013
161.4	0.0504107
161.533	0.0413819
161.667	0.0275723
161.8	0.0190608
161.933	0.0113643
162.067	0.00398144
162.2	0.0113526
162.333	0.0214865
162.467	0.0283325
162.6	0.031248
162.733	0.0345241
162.867	0.0384585
163	0.0410057
163.133	0.0436156
163.267	0.046923
163.4	0.048659
163.533	0.0501285
163.667	0.0518606
163.8	0.0521506
163.933	0.0548153
164.067	0.0595022
164.2	0.060764
164.333	0.0531695
164.467	0.0419031
164.6	0.0335562
164.733	0.0275056
164.867	0.019433
165	0.01582
165.133	0.0162275
165.267	0.0115956
165.4	0.00882109
165.533	0.0101887
165.667	0.011576
165.8	0.0127986
165.933	0.0134452
166.067	0.0147384
166.2	0.0154751
166.333	0.0158983
166.467	0.0169642
166.6	0.0177205
166.733	0.0183985
166.867	0.0191783
167	0.0201815
167.133	0.0206283
167.267	0.0295395
167.4	0.0376669
167.533	0.0464723
167.667	0.0527463
167.8	0.0525111
167.933	0.0526326
168.067	0.0552895
168.2	0.0574566
168.333	0.0603016
168.467	0.0644476
168.6	0.0673436
168.733	0.0697889
168.867	0.0718971
169	0.0746324
169.133	0.0765918
169.267	0.0812237
169.4	0.0831988
169.533	0.0825992
169.667	0.0864788
169.8	0.086322
169.933	0.0907149
170.067	0.0825522
170.2	0.078222
170.333	0.074268
170.467	0.0642634
170.6	0.0544587
