time_sec	Dynamic_density
20.6667	0.0268277
20.7333	0.021992
20.8	0.0213532
20.8667	0.0360798
20.9333	0.0197896
21	0.0345124
21.0667	0.0310443
21.1333	0.0343321
21.2	0.0171758
21.2667	0.132269
21.3333	0.0330036
21.4	0.0225641
21.4667	0.0337247
21.5333	0.0196407
21.6	0.0244921
21.6667	0.0571274
21.7333	0.0382979
21.8	0.0361935
21.8667	0.0347867
21.9333	0.038964
22	0.0936422
22.0667	0.0474599
22.1333	0.0394852
22.2	0.031636
22.2667	0.033615
22.3333	0.0346338
22.4	0.0303271
22.4667	0.0199581
22.5333	0.0372829
22.6	0.0182378
22.6667	0.0165057
22.7333	0.0206087
22.8	0.0222193
22.8667	0.022858
22.9333	0.128629
23	0.027486
23.0667	0.0306014
23.1333	0.0314009
23.2	0.024641
23.2667	0.0257305
23.3333	0.0294493
23.4	0.0301508
23.4667	0.025703
23.5333	0.0335601
23.6	0.0258598
23.6667	0.0306837
23.7333	0.0313891
23.8	0.0217451
23.8667	0.0200013
23.9333	0.0300567
24	0.0204872
24.0667	0.0203814
24.1333	0.0277173
24.2	0.0212984
24.2667	0.0202716
24.3333	0.0244412
24.4	0.019676
24.4667	0.0213885
24.5333	0.022329
24.6	0.0922746
24.6667	0.0432903
24.7333	0.0395597
24.8	0.0261067
24.8667	0.0327763
24.9333	0.0387603
25	0.022956
25.0667	0.0276232
25.1333	0.0337129
25.2	0.0210632
25.2667	0.0206831
25.3333	0.0255384
25.4	0.0218744
25.4667	0.0226229
25.5333	0.0271882
25.6	0.0269296
25.6667	0.0289086
25.7333	0.0318437
25.8	0.0293906
25.8667	0.0348964
25.9333	0.0449558
26	0.0397674
26.0667	0.0381019
26.1333	0.0398144
26.2	0.0382156
26.2667	0.0660347
26.3333	0.0469269
26.4	0.0282267
26.4667	0.0273293
26.5333	0.0421539
26.6	0.0350806
26.6667	0.0361347
26.7333	0.040606
26.8	0.0343791
26.8667	0.0419501
26.9333	0.0530598
27	0.0446893
27.0667	0.0478596
27.1333	0.0574566
27.2	0.0587145
27.2667	0.0712545
27.3333	0.0776812
